transaction_id,date,region,country,department,product_category,product_name,customer_segment,channel,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,kpi_target,kpi_actual,csat_score,churn_flag,agentic_query_count,avg_query_latency_ms
141,2022-12-14,LATAM,Chile,Operations,AI Agents,AutoInsight,Mid-Market,Partner,Rep_068,12,715.49,0,8585.88,3870.64,4715.24,24619.29,24931.85,4.6,0,18,418.4
142,2023-03-02,MEA,South Africa,IT,Data Integration,PipeSync,SMB,Partner,Rep_049,4,1647.61,0,6590.44,3557.36,3033.08,14104.92,16589.66,4.0,0,18,689.8
143,2023-12-28,MEA,UAE,Sales,Data Integration,FlowConnect,Startup,Partner,Rep_071,5,1326.48,0,6632.4,3623.96,3008.44,15135.89,18569.0,3.5,0,18,645.4
144,2026-03-20,LATAM,Chile,IT,Reporting Suite,SnapReport,SMB,Direct Sales,Rep_050,29,926.67,15,22842.42,8612.57,14229.85,12189.26,9585.67,3.3,0,18,138.3
145,2023-01-25,APAC,Australia,IT,AI Agents,AgentQuery,Enterprise,Direct Sales,Rep_057,27,308.34,0,8325.18,4841.87,3483.31,13805.22,13175.48,3.7,0,18,782.9
146,2023-01-11,APAC,China,Customer Success,Reporting Suite,SnapReport,SMB,Partner,Rep_067,3,477.05,0,1431.15,633.88,797.27,21777.64,15253.47,3.7,0,21,723.7
147,2025-02-05,APAC,India,Finance,AI Agents,AgentQuery,SMB,Partner,Rep_051,9,227.28,5,1943.24,987.4,955.84,11884.75,12633.85,2.8,0,16,215.1
148,2024-07-01,North America,Mexico,Customer Success,Data Integration,PipeSync,SMB,Reseller,Rep_011,6,327.84,5,1868.69,827.43,1041.26,22705.5,26786.38,4.6,0,14,219.3
149,2024-01-18,Europe,UK,Customer Success,Analytics Platform,MetricMind Pro,Startup,Reseller,Rep_052,3,1926.22,0,5778.66,2046.22,3732.44,9715.01,10411.12,3.5,1,12,754.6
150,2025-11-27,APAC,Japan,Customer Success,Data Integration,PipeSync,SMB,Reseller,Rep_044,12,876.42,0,10517.04,5042.54,5474.5,15547.14,16808.96,3.5,0,20,863.6
151,2026-03-06,APAC,India,Sales,Data Integration,PipeSync,Enterprise,Online Self-Serve,Rep_032,17,1133.3,0,19266.1,10230.35,9035.75,10570.86,12037.04,4.2,1,16,671.7
152,2025-01-16,LATAM,Argentina,Finance,AI Agents,AgentQuery,Mid-Market,Partner,Rep_001,3,393.75,0,1181.25,578.41,602.84,15715.87,15178.41,3.6,0,10,496.1
153,2024-04-20,APAC,China,Operations,AI Agents,AutoInsight,Enterprise,Reseller,Rep_048,18,1327.83,0,23900.94,9690.05,14210.89,10471.37,10645.17,2.6,1,16,672.4
154,2023-03-06,MEA,South Africa,Finance,Reporting Suite,ReportGen,SMB,Reseller,Rep_033,5,1919.46,20,7677.84,3764.75,3913.09,10247.51,8774.94,3.6,0,16,660.6
155,2022-02-19,MEA,Saudi Arabia,Operations,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_049,23,1155.03,0,26565.69,12868.07,13697.62,18150.06,18722.55,3.6,0,21,743.9
156,2022-05-16,Europe,Germany,Finance,AI Agents,AutoInsight,Mid-Market,Partner,Rep_052,10,1803.86,0,18038.6,10027.67,8010.93,9383.47,7230.01,3.9,0,15,944.3
157,2022-04-25,APAC,Australia,IT,BI Dashboards,PulseView,Mid-Market,Reseller,Rep_017,2,1392.96,10,2507.33,1040.42,1466.91,10923.16,13714.94,3.3,0,18,604.5
158,2022-01-08,APAC,India,Marketing,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_035,11,1635.78,15,15294.54,6897.34,8397.2,18522.97,22959.3,4.3,0,11,554.7
159,2026-03-30,Europe,UK,Finance,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_007,24,823.51,0,19764.24,11242.62,8521.62,16156.9,19097.25,3.5,0,15,218.8
160,2026-05-11,MEA,UAE,Customer Success,Data Integration,PipeSync,Enterprise,Reseller,Rep_019,17,1178.49,0,20034.33,9505.09,10529.24,20267.24,23005.82,2.8,0,16,393.3
161,2022-09-05,LATAM,Argentina,Finance,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_025,16,792.53,5,12046.46,5386.18,6660.28,22211.34,18014.82,3.8,0,19,562.2
162,2022-09-06,LATAM,Brazil,Marketing,AI Agents,AgentQuery,Startup,Online Self-Serve,Rep_063,5,1872.4,0,9362.0,4719.78,4642.22,8783.5,8828.61,3.0,0,17,315.9
163,2023-02-01,LATAM,Chile,Sales,Analytics Platform,MetricMind Core,SMB,Partner,Rep_041,8,1075.58,5,8174.41,4336.97,3837.44,24843.47,24103.86,4.5,0,12,620.5
164,2023-08-29,LATAM,Chile,IT,Data Integration,FlowConnect,SMB,Direct Sales,Rep_052,15,290.89,0,4363.35,2549.73,1813.62,24739.76,29995.38,4.1,0,12,915.6
165,2022-08-02,APAC,India,Finance,Data Integration,FlowConnect,SMB,Partner,Rep_012,40,1105.43,0,44217.2,21474.36,22742.84,22919.77,19231.25,3.9,0,16,315.6
166,2025-05-01,LATAM,Chile,IT,Reporting Suite,SnapReport,Startup,Reseller,Rep_004,6,1545.32,0,9271.92,5279.55,3992.37,8097.74,7470.23,4.0,0,15,806.6
167,2025-08-18,North America,USA,Sales,BI Dashboards,PulseView,Startup,Online Self-Serve,Rep_068,17,1953.87,0,33215.79,11946.51,21269.28,8245.25,7814.42,2.6,0,15,723.5
168,2022-07-02,APAC,China,Marketing,Analytics Platform,MetricMind Pro,Startup,Reseller,Rep_002,13,1527.41,0,19856.33,9115.3,10741.03,18852.4,22715.93,4.2,0,16,688.5
169,2025-01-22,MEA,UAE,Operations,Analytics Platform,MetricMind Core,Enterprise,Direct Sales,Rep_074,14,1065.48,5,14170.88,7902.02,6268.86,18173.46,17657.09,4.8,1,15,285.2
170,2024-12-09,LATAM,Argentina,IT,BI Dashboards,InsightBoard,SMB,Partner,Rep_043,3,616.63,20,1479.91,865.89,614.02,10525.36,10113.14,3.6,0,13,191.7
171,2025-07-18,Europe,Netherlands,Sales,BI Dashboards,InsightBoard,SMB,Partner,Rep_011,21,718.74,0,15093.54,5495.37,9598.17,23796.93,18321.47,2.6,0,9,922.2
172,2025-09-26,APAC,Australia,Marketing,Analytics Platform,MetricMind Pro,Startup,Reseller,Rep_077,8,1263.1,5,9599.56,5125.32,4474.24,10604.85,7700.03,3.0,0,22,433.6
173,2025-05-28,North America,Mexico,Sales,AI Agents,AgentQuery,SMB,Partner,Rep_058,2,200.26,0,400.52,191.29,209.23,11940.49,13600.36,4.4,0,16,698.7
174,2025-10-26,APAC,India,IT,Reporting Suite,SnapReport,Startup,Partner,Rep_037,11,1241.15,15,11604.75,5505.13,6099.62,14019.59,17138.16,5.0,0,8,385.2
175,2023-01-03,APAC,China,Operations,Analytics Platform,MetricMind Core,Enterprise,Online Self-Serve,Rep_068,16,1105.75,0,17692.0,7236.47,10455.53,15841.75,13732.62,4.0,0,13,654.9
176,2023-03-09,North America,USA,Sales,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_042,21,1799.11,0,37781.31,13627.98,24153.33,12281.55,10547.8,3.5,1,17,509.9
177,2025-07-04,LATAM,Brazil,Sales,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_016,30,1052.66,0,31579.8,13594.77,17985.03,23726.35,25967.44,4.2,0,18,880.8
178,2025-12-16,LATAM,Brazil,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_042,6,1114.5,15,5683.95,2092.39,3591.56,8474.18,8141.05,4.0,0,17,917.1
179,2022-11-03,MEA,UAE,Marketing,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_009,12,872.29,10,9420.73,3568.04,5852.69,24377.53,19943.05,3.8,0,14,663.3
180,2025-11-15,Europe,Germany,Sales,AI Agents,AutoInsight,Enterprise,Partner,Rep_029,9,376.53,5,3219.33,1560.2,1659.13,21337.78,20906.85,3.1,0,18,453.9
181,2023-03-21,LATAM,Brazil,IT,BI Dashboards,InsightBoard,SMB,Partner,Rep_066,1,107.7,0,107.7,39.47,68.23,24669.95,31416.31,3.2,0,16,662.8
182,2024-08-16,APAC,Australia,Finance,Reporting Suite,ReportGen,Mid-Market,Online Self-Serve,Rep_026,10,655.74,0,6557.4,3634.76,2922.64,16459.08,15158.24,3.8,0,15,221.3
183,2024-04-13,APAC,China,IT,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_044,27,730.3,5,18732.19,9653.08,9079.11,20950.38,19397.38,2.8,0,9,321.3
184,2022-07-18,APAC,Australia,Sales,BI Dashboards,InsightBoard,SMB,Online Self-Serve,Rep_057,11,1674.37,15,15655.36,5545.77,10109.59,15689.39,16973.01,3.0,0,13,793.5
185,2025-12-24,North America,Mexico,Marketing,Reporting Suite,ReportGen,SMB,Partner,Rep_004,2,245.59,0,491.18,235.88,255.3,10640.94,11948.65,2.8,0,12,161.0
186,2026-02-02,LATAM,Brazil,Finance,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_069,2,1136.81,15,1932.58,730.48,1202.1,9850.16,8804.46,3.3,0,10,344.2
187,2023-04-06,Europe,Germany,IT,BI Dashboards,InsightBoard,Startup,Reseller,Rep_054,21,845.23,5,16862.34,10099.94,6762.4,19714.67,18898.37,4.4,0,23,735.8
188,2026-01-04,Europe,Netherlands,Sales,AI Agents,AgentQuery,Enterprise,Partner,Rep_042,7,1153.06,0,8071.42,3941.53,4129.89,24932.37,26369.79,3.7,0,13,574.8
189,2023-03-10,APAC,Australia,IT,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_047,12,529.73,0,6356.76,3432.58,2924.18,16817.45,16180.71,2.5,1,12,884.9
190,2025-04-16,MEA,Saudi Arabia,Marketing,AI Agents,AutoInsight,Enterprise,Reseller,Rep_036,2,261.72,0,523.44,271.99,251.45,24936.63,30771.03,4.8,1,11,378.2
191,2022-12-29,North America,Mexico,Finance,Data Integration,PipeSync,SMB,Reseller,Rep_047,5,912.27,5,4333.28,1970.68,2362.6,18098.72,22666.73,3.9,0,21,612.2
192,2024-11-30,Europe,Netherlands,IT,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_031,12,442.77,0,5313.24,2959.99,2353.25,14698.36,13876.76,3.3,0,17,797.9
193,2022-04-18,Europe,UK,Finance,AI Agents,AgentQuery,Startup,Reseller,Rep_054,23,676.53,0,15560.19,7450.12,8110.07,24326.29,31411.88,4.2,0,11,478.0
194,2025-07-31,APAC,China,IT,Analytics Platform,MetricMind Pro,Startup,Online Self-Serve,Rep_007,4,365.24,20,1168.77,545.1,623.67,11129.95,10704.22,2.6,0,22,710.6
195,2024-08-28,Europe,Netherlands,Operations,Analytics Platform,MetricMind Pro,SMB,Reseller,Rep_018,6,1271.09,5,7245.21,2621.58,4623.63,11532.85,13167.74,3.7,0,16,867.7
196,2023-07-01,LATAM,Argentina,Sales,AI Agents,AgentQuery,Mid-Market,Partner,Rep_080,1,1848.13,15,1570.91,705.05,865.86,9715.35,8460.19,3.5,0,17,577.3
197,2024-08-10,LATAM,Brazil,IT,BI Dashboards,InsightBoard,SMB,Partner,Rep_073,8,1110.57,15,7551.88,3348.75,4203.13,13160.74,16373.08,4.3,0,11,135.8
198,2026-05-26,LATAM,Brazil,Sales,BI Dashboards,InsightBoard,Startup,Online Self-Serve,Rep_075,4,173.58,0,694.32,306.48,387.84,23329.97,23507.8,4.9,0,21,915.3
199,2025-01-09,MEA,Saudi Arabia,IT,Reporting Suite,ReportGen,Mid-Market,Reseller,Rep_066,32,573.48,0,18351.36,10884.97,7466.39,20958.06,17762.43,2.8,0,15,200.2
200,2025-01-13,LATAM,Argentina,Marketing,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_015,24,122.45,0,2938.8,1058.13,1880.67,8486.83,6135.22,4.0,0,8,603.5
201,2023-05-14,Europe,Netherlands,Marketing,Data Integration,PipeSync,Mid-Market,Direct Sales,Rep_011,24,354.3,15,7227.72,3569.78,3657.94,15400.25,18672.25,3.9,0,13,389.8
202,2024-12-22,Europe,Netherlands,Marketing,AI Agents,AutoInsight,Enterprise,Direct Sales,Rep_003,1,1715.05,5,1629.3,716.27,913.03,22179.38,22761.54,3.0,0,15,535.5
203,2025-05-30,North America,USA,Finance,AI Agents,AutoInsight,Enterprise,Partner,Rep_058,15,137.58,0,2063.7,1210.75,852.95,15658.96,12766.63,3.5,0,18,817.3
204,2023-10-19,APAC,Australia,Operations,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_047,36,137.4,0,4946.4,2830.63,2115.77,21675.6,24451.39,3.2,0,14,586.6
205,2024-05-22,LATAM,Argentina,Customer Success,AI Agents,AutoInsight,SMB,Direct Sales,Rep_054,7,1807.01,0,12649.07,6774.41,5874.66,14622.71,18825.43,3.2,0,14,296.9
206,2022-02-10,LATAM,Argentina,Marketing,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_037,5,875.65,0,4378.25,1747.99,2630.26,8420.32,8506.39,4.2,0,14,687.8
207,2022-04-15,Europe,Netherlands,Operations,BI Dashboards,PulseView,SMB,Partner,Rep_028,5,1596.43,0,7982.15,4648.96,3333.19,21062.15,25285.05,3.1,0,10,409.3
208,2025-11-23,Europe,Germany,Marketing,BI Dashboards,PulseView,Mid-Market,Online Self-Serve,Rep_051,12,1279.87,0,15358.44,8200.15,7158.29,24962.89,19966.19,4.8,0,13,467.1
209,2025-11-02,North America,Mexico,Finance,Data Integration,PipeSync,Mid-Market,Partner,Rep_075,4,1209.63,5,4596.59,1914.69,2681.9,21331.47,20310.1,4.5,0,8,351.9
210,2024-04-17,APAC,China,Customer Success,AI Agents,AgentQuery,SMB,Reseller,Rep_054,26,285.23,5,7045.18,2561.12,4484.06,14797.15,16778.38,3.8,1,17,424.2
211,2026-02-21,APAC,India,Customer Success,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_011,8,1661.25,0,13290.0,5861.85,7428.15,15413.18,18902.75,4.8,0,10,303.0
212,2024-03-07,Europe,UK,Operations,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_048,13,1394.35,0,18126.55,7503.75,10622.8,21814.77,26325.53,4.5,0,19,464.0
213,2025-05-08,North America,Canada,Sales,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_018,2,1422.08,0,2844.16,1102.72,1741.44,17691.51,16353.74,2.9,0,19,566.3
214,2023-05-13,LATAM,Argentina,Finance,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_010,3,1146.32,0,3438.96,1464.56,1974.4,8175.84,6350.85,3.0,0,16,277.5
215,2024-02-22,LATAM,Brazil,Sales,Data Integration,FlowConnect,SMB,Online Self-Serve,Rep_063,3,1745.96,5,4975.99,2112.43,2863.56,19984.46,14434.53,4.6,0,20,841.6
216,2023-04-04,North America,Canada,IT,Data Integration,FlowConnect,SMB,Reseller,Rep_070,4,1330.01,15,4522.03,1990.58,2531.45,18364.68,21012.21,3.8,0,16,347.5
217,2026-06-06,Europe,Germany,IT,Data Integration,PipeSync,Startup,Direct Sales,Rep_039,7,1717.12,0,12019.84,6030.2,5989.64,17119.12,21642.35,4.6,0,15,746.8
218,2024-01-05,APAC,Australia,Finance,Data Integration,PipeSync,Mid-Market,Reseller,Rep_041,10,587.76,0,5877.6,2611.94,3265.66,21384.8,19819.27,4.4,0,15,183.4
219,2023-11-07,LATAM,Chile,Finance,AI Agents,AutoInsight,Enterprise,Direct Sales,Rep_072,4,436.95,0,1747.8,740.75,1007.05,23112.6,22878.7,4.4,0,12,130.8
220,2024-07-24,Europe,Netherlands,Operations,BI Dashboards,PulseView,SMB,Reseller,Rep_020,8,642.62,0,5140.96,1936.5,3204.46,12644.19,12159.0,3.2,0,15,304.1
221,2022-10-08,North America,USA,Operations,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_041,9,736.72,15,5635.91,2951.21,2684.7,12497.87,13605.23,3.2,0,19,184.6
222,2026-06-11,APAC,Australia,Marketing,AI Agents,AgentQuery,Startup,Online Self-Serve,Rep_003,17,1880.35,0,31965.95,14070.55,17895.4,10788.14,13441.51,3.3,1,14,384.8
223,2024-01-23,MEA,South Africa,Sales,BI Dashboards,PulseView,SMB,Partner,Rep_075,4,592.53,0,2370.12,1201.92,1168.2,17875.42,18045.5,3.8,0,10,787.5
224,2022-01-03,MEA,South Africa,Finance,AI Agents,AutoInsight,Enterprise,Partner,Rep_049,25,264.54,0,6613.5,2912.67,3700.83,20668.0,16918.25,3.5,0,11,344.8
225,2022-03-25,LATAM,Argentina,Operations,BI Dashboards,PulseView,Enterprise,Reseller,Rep_013,2,1413.15,10,2543.67,971.85,1571.82,13855.51,12269.53,3.3,0,15,696.2
226,2025-12-07,APAC,India,Finance,AI Agents,AutoInsight,Mid-Market,Direct Sales,Rep_011,23,1331.29,0,30619.67,14238.66,16381.01,10873.98,12525.44,3.5,0,17,218.0
227,2023-02-03,North America,Canada,Finance,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_018,11,533.02,5,5570.06,3060.21,2509.85,16457.36,17396.15,4.4,0,12,181.6
228,2022-04-03,North America,USA,Marketing,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_011,14,623.06,15,7414.41,3298.68,4115.73,18073.59,13524.63,4.7,0,18,949.8
229,2022-04-07,North America,Mexico,Operations,AI Agents,AgentQuery,Enterprise,Partner,Rep_045,7,965.44,20,5406.46,2405.43,3001.03,14770.51,15711.39,3.9,0,17,178.9
230,2022-06-13,Europe,UK,Finance,BI Dashboards,PulseView,Enterprise,Online Self-Serve,Rep_044,22,1842.29,0,40530.38,17776.2,22754.18,17095.76,21669.21,4.8,1,21,295.8
231,2023-06-19,MEA,UAE,Operations,BI Dashboards,PulseView,SMB,Direct Sales,Rep_066,4,68.92,5,261.9,110.92,150.98,19699.86,14014.17,3.2,0,23,890.0
232,2025-10-27,MEA,South Africa,Operations,Analytics Platform,MetricMind Pro,Startup,Partner,Rep_057,34,1663.43,5,53728.79,23755.99,29972.8,13504.36,11833.67,3.8,0,9,537.9
233,2025-05-06,MEA,South Africa,Sales,Reporting Suite,ReportGen,SMB,Reseller,Rep_044,8,1542.79,15,10490.97,5926.41,4564.56,17511.01,17091.41,4.7,0,14,297.8
234,2023-02-12,LATAM,Brazil,IT,Data Integration,PipeSync,SMB,Online Self-Serve,Rep_062,10,332.84,0,3328.4,1782.96,1545.44,15252.07,15283.48,4.0,1,9,763.9
235,2022-09-14,Europe,France,Sales,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_032,19,250.35,0,4756.65,2630.68,2125.97,22355.49,22790.0,3.1,0,12,502.6
236,2024-01-21,MEA,South Africa,Marketing,Reporting Suite,SnapReport,SMB,Partner,Rep_066,16,1275.07,10,18361.01,10191.27,8169.74,24418.31,18231.17,4.2,0,20,655.7
237,2024-04-26,Europe,Germany,Customer Success,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_046,6,436.32,0,2617.92,1556.61,1061.31,20944.85,24057.83,4.2,0,12,826.7
238,2025-09-01,Europe,France,IT,AI Agents,AutoInsight,SMB,Direct Sales,Rep_073,11,200.94,0,2210.34,929.0,1281.34,24190.41,31271.95,3.1,1,14,564.3
239,2023-08-29,MEA,South Africa,Finance,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_051,11,459.93,0,5059.23,2770.63,2288.6,16376.44,16250.52,4.8,0,13,770.7
240,2023-08-26,Europe,Netherlands,Marketing,Reporting Suite,ReportGen,Mid-Market,Reseller,Rep_027,2,667.5,15,1134.75,569.15,565.6,15005.32,12431.52,3.4,1,16,374.7
241,2025-10-26,Europe,UK,Finance,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_062,13,1119.6,0,14554.8,5837.57,8717.23,24553.97,17355.33,3.5,0,14,350.1
242,2023-03-18,LATAM,Argentina,Finance,BI Dashboards,InsightBoard,SMB,Online Self-Serve,Rep_075,37,1083.0,0,40071.0,17013.05,23057.95,12423.82,10164.2,4.2,0,19,552.5
243,2025-09-11,Europe,Netherlands,Customer Success,Reporting Suite,ReportGen,Mid-Market,Direct Sales,Rep_021,7,1063.45,10,6699.74,2892.04,3807.7,15265.44,16349.68,5.0,0,17,643.2
244,2023-06-15,Europe,Germany,Customer Success,Analytics Platform,MetricMind Core,Mid-Market,Direct Sales,Rep_011,55,562.28,0,30925.4,17770.4,13155.0,21261.7,23346.57,4.3,0,17,377.4
245,2025-11-01,MEA,UAE,Marketing,Reporting Suite,SnapReport,Startup,Partner,Rep_027,11,536.95,20,4725.16,2560.53,2164.63,19652.38,20191.92,4.6,0,6,537.4
246,2025-05-23,MEA,UAE,Marketing,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_018,8,1137.03,20,7276.99,3438.47,3838.52,15764.96,14951.35,2.7,0,18,503.7
247,2025-07-21,APAC,China,Operations,AI Agents,AutoInsight,Startup,Reseller,Rep_080,4,1842.37,0,7369.48,2701.75,4667.73,19911.73,21778.0,4.6,0,16,260.4
248,2023-02-23,MEA,South Africa,Marketing,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_018,14,1511.15,0,21156.1,8868.17,12287.93,20454.88,23598.52,5.0,0,15,298.8
249,2025-08-20,Europe,Netherlands,Operations,Analytics Platform,MetricMind Core,Startup,Reseller,Rep_053,6,146.03,10,788.56,371.2,417.36,13868.4,10887.88,3.9,1,17,592.5
250,2024-12-12,Europe,Netherlands,IT,Analytics Platform,MetricMind Pro,Mid-Market,Reseller,Rep_079,21,632.66,0,13285.86,6669.52,6616.34,16775.7,16773.98,4.2,0,16,377.4
251,2024-12-30,APAC,Japan,Operations,Analytics Platform,MetricMind Core,Mid-Market,Direct Sales,Rep_041,12,99.09,10,1070.17,381.54,688.63,9193.17,10290.07,3.1,0,24,812.0
252,2022-09-20,Europe,Netherlands,Operations,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_071,8,367.67,15,2500.16,1485.51,1014.65,24960.84,19147.82,3.6,0,17,380.5
253,2023-12-07,MEA,Saudi Arabia,Operations,AI Agents,AutoInsight,SMB,Online Self-Serve,Rep_015,11,1754.68,0,19301.48,9670.29,9631.19,14101.67,16164.36,2.7,0,15,709.9
254,2023-02-24,APAC,India,Customer Success,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_075,8,1044.25,5,7936.3,4177.29,3759.01,20789.74,18682.49,2.7,0,9,199.3
255,2022-07-25,APAC,Australia,Sales,Data Integration,PipeSync,SMB,Partner,Rep_035,9,1705.32,0,15347.88,6484.5,8863.38,13647.01,15905.77,4.2,0,18,562.6
256,2022-04-27,LATAM,Argentina,Operations,Data Integration,PipeSync,Mid-Market,Partner,Rep_040,15,918.39,0,13775.85,7350.29,6425.56,12300.34,10393.41,3.1,0,8,590.8
257,2023-01-19,MEA,South Africa,Operations,Data Integration,FlowConnect,SMB,Reseller,Rep_064,2,1569.22,20,2510.75,1240.7,1270.05,10425.44,12721.18,2.6,0,23,700.9
258,2026-06-28,North America,USA,IT,AI Agents,AgentQuery,Mid-Market,Partner,Rep_074,16,1314.32,0,21029.12,7936.11,13093.01,16091.12,12301.31,2.6,0,19,666.1
259,2023-02-16,Europe,Germany,Finance,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_078,6,699.87,10,3779.3,1481.99,2297.31,12392.88,11780.81,3.4,0,12,142.8
260,2025-06-09,North America,Mexico,Finance,Analytics Platform,MetricMind Core,SMB,Reseller,Rep_069,5,1155.17,0,5775.85,2247.64,3528.21,22312.51,21434.66,4.5,0,16,868.5
261,2026-06-28,LATAM,Argentina,IT,Data Integration,FlowConnect,Mid-Market,Partner,Rep_033,10,1783.66,0,17836.6,7816.57,10020.03,14590.88,13824.69,2.6,0,8,913.9
262,2026-04-05,Europe,Netherlands,Marketing,AI Agents,AutoInsight,Startup,Partner,Rep_015,10,1726.13,15,14672.1,5506.08,9166.02,12664.36,10635.76,5.0,1,19,250.0
263,2022-11-01,APAC,Australia,Marketing,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_052,29,1031.13,0,29902.77,14934.76,14968.01,8389.55,10897.0,4.8,0,18,592.9
264,2022-10-09,MEA,Saudi Arabia,Finance,Data Integration,PipeSync,Mid-Market,Online Self-Serve,Rep_043,14,1077.63,0,15086.82,8287.48,6799.34,10608.53,8766.22,3.4,0,12,430.7
265,2024-12-05,LATAM,Brazil,Finance,Analytics Platform,MetricMind Core,SMB,Reseller,Rep_026,6,108.54,5,618.68,273.51,345.17,12362.08,14429.23,4.2,0,18,929.6
266,2026-03-25,LATAM,Argentina,Sales,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_029,10,609.57,0,6095.7,3537.66,2558.04,17752.97,20536.38,3.1,1,17,855.1
267,2022-03-21,APAC,China,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Online Self-Serve,Rep_031,16,971.69,10,13992.34,7129.99,6862.35,12114.39,9582.73,4.8,0,13,456.1
268,2022-08-09,LATAM,Chile,Customer Success,Analytics Platform,MetricMind Pro,Enterprise,Direct Sales,Rep_012,15,1092.59,0,16388.85,8749.63,7639.22,21744.51,15567.88,2.7,0,15,874.2
269,2022-08-09,LATAM,Argentina,Customer Success,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_005,19,497.16,0,9446.04,4422.23,5023.81,20011.78,25226.58,3.8,0,18,844.3
270,2023-09-19,MEA,South Africa,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_040,16,1963.72,5,29848.54,13964.53,15884.01,9682.13,7770.6,4.0,0,15,870.4
271,2026-06-22,APAC,China,IT,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_021,25,1741.08,0,43527.0,20897.58,22629.42,10503.38,7462.9,3.2,0,15,717.3
272,2025-02-22,North America,USA,Finance,Analytics Platform,MetricMind Core,Startup,Online Self-Serve,Rep_067,8,607.76,0,4862.08,2675.22,2186.86,21922.94,20651.0,3.4,1,16,128.8
273,2023-02-14,North America,Canada,Operations,BI Dashboards,PulseView,Enterprise,Partner,Rep_026,3,1976.1,0,5928.3,2242.3,3686.0,23375.91,19036.49,4.8,0,18,531.0
274,2025-10-01,North America,Mexico,Operations,Reporting Suite,SnapReport,Enterprise,Reseller,Rep_019,7,1824.37,0,12770.59,7249.77,5520.82,24929.18,20905.74,2.6,0,14,252.6
275,2025-06-20,APAC,Japan,Customer Success,Analytics Platform,MetricMind Core,Startup,Reseller,Rep_067,10,852.36,0,8523.6,4463.35,4060.25,14805.36,12734.23,4.3,0,16,677.8
276,2024-05-16,North America,USA,Customer Success,Reporting Suite,SnapReport,SMB,Reseller,Rep_057,26,1138.36,5,28117.49,11666.63,16450.86,18905.7,23292.14,2.9,0,10,565.0
